Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/N64/Manuals/Dual Heroes.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDual%20Heroes.pdf,1909004,87e79ea6455fdcd2648615911e3dce73,,,Dual Heroes.pdf
docs/N64/Manuals/Duck Dodgers starring Daffy Duck.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDuck%20Dodgers%20starring%20Daffy%20Duck.pdf,1522294,1664d0d400795457bb82c8ab6262e8c4,,,Duck Dodgers starring Daffy Duck.pdf
docs/N64/Manuals/Duke Nukem - Zero Hour.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDuke%20Nukem%20-%20Zero%20Hour.pdf,3436802,f5485eb0f3e4be6b93b1abc54357247b,,,Duke Nukem - Zero Hour.pdf
docs/N64/Manuals/Duke Nukem 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FDuke%20Nukem%2064.pdf,2284529,a43c6d24b5f0b8b60f4a6010e37d4154,,,Duke Nukem 64.pdf
docs/N64/Manuals/ECW Hardcore Revolution.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FECW%20Hardcore%20Revolution.pdf,2465931,ff98a7085957db865cf2fe0d3848c0ca,,,ECW Hardcore Revolution.pdf
docs/N64/Manuals/Earthworm Jim 3D.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FEarthworm%20Jim%203D.pdf,1259766,ed2e191137d02056ddc13ec4ccc6c2a6,,,Earthworm Jim 3D.pdf
docs/N64/Manuals/Excitebike 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FExcitebike%2064.pdf,1994245,a5b66d5977d3e07d40ecbba22a8fffa4,,,Excitebike 64.pdf
docs/N64/Manuals/Extreme-G - XG2.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FExtreme-G%20-%20XG2.pdf,3849538,d2348d1015f25c8e5950b87acb5ca66e,,,Extreme-G - XG2.pdf
docs/N64/Manuals/Extreme-G .pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FExtreme-G%20.pdf,3154850,e05eaebe60dc5c6e9e20655b77111ca9,,,Extreme-G .pdf
docs/N64/Manuals/F-1 World Grand Prix .pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FF-1%20World%20Grand%20Prix%20.pdf,2613058,6e449a449f68ac6b9af5891bec7d3d09,,,F-1 World Grand Prix .pdf
docs/N64/Manuals/F-ZERO X.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FF-ZERO%20X.pdf,4044889,a8313332cbc6825e30fa5f2aa5610da4,,,F-ZERO X.pdf
docs/N64/Manuals/F1 Pole Position 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FF1%20Pole%20Position%2064.pdf,2021406,0b866e6b034c291fa4eca0a6fbd528a0,,,F1 Pole Position 64.pdf
docs/N64/Manuals/FIFA - Road to World Cup 98.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFIFA%20-%20Road%20to%20World%20Cup%2098.pdf,1854059,948d8125fe8777974a7947b9707a574e,,,FIFA - Road to World Cup 98.pdf
docs/N64/Manuals/FIFA 99.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFIFA%2099.pdf,1712224,98d1b82c62587d624c3bbed2c8483193,,,FIFA 99.pdf
docs/N64/Manuals/FIFA Soccer 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFIFA%20Soccer%2064.pdf,3111188,ee46557354025cff965229028fd9f740,,,FIFA Soccer 64.pdf
docs/N64/Manuals/FOX Sports College Hoops '99.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFOX%20Sports%20College%20Hoops%20%2799.pdf,2339128,cac067b493975994bf9cdf4742a957cf,,,FOX Sports College Hoops '99.pdf
docs/N64/Manuals/Fighter Destiny 2.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFighter%20Destiny%202.pdf,3844402,51474779079ce6696143d810ffbc6b41,,,Fighter Destiny 2.pdf
docs/N64/Manuals/Fighters Destiny.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFighters%20Destiny.pdf,1239992,46da1dbedf0de424e1d9d434bc8ce6aa,,,Fighters Destiny.pdf
docs/N64/Manuals/Fighting Force 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFighting%20Force%2064.pdf,1695544,a6bd306b0c40fa1883709b27dcf653d2,,,Fighting Force 64.pdf
docs/N64/Manuals/Flying Dragon.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FFlying%20Dragon.pdf,3723953,0ec2c1a3fc534470c41a1c6486ad03d0,,,Flying Dragon.pdf
docs/N64/Manuals/Forsaken 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FForsaken%2064.pdf,2306663,546421371d919fa55c83c18156ae66dd,,,Forsaken 64.pdf
docs/N64/Manuals/GT64 - Championship Edition.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGT64%20-%20Championship%20Edition.pdf,1413830,cca3646576c1d2559d9e4a8c24759870,,,GT64 - Championship Edition.pdf
